relationship_id,person_id_a,person_id_b,relationship_type,directed,strength,source,description
REL0040137,P05723,P06071,friend,false,0.55,similar_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040138,P05723,P06106,friend,false,0.52,nearby_and_similar_age,两人居住区域相近且处于相似生活阶段，平时保持朋友往来。
REL0040139,P05723,P06819,friend,false,0.61,nearby_and_similar_age,两人居住区域相近且处于相似生活阶段，平时保持朋友往来。
REL0040140,P05724,P09181,friend,false,0.42,similar_work_and_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040141,P05724,P09295,friend,false,0.67,similar_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040142,P05724,P09783,friend,false,0.57,nearby_and_similar_age,两人居住区域相近且处于相似生活阶段，平时保持朋友往来。
REL0040143,P05725,P06836,friend,false,0.42,similar_work_and_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040144,P05725,P08184,friend,false,0.75,existing_contact,两人在既有的工作、居住或社会往来中逐渐成为朋友。
REL0040145,P05726,P06538,friend,false,0.78,similar_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040146,P05726,P08139,friend,false,0.48,existing_contact,两人在既有的工作、居住或社会往来中逐渐成为朋友。
REL0040147,P05727,P07138,friend,false,0.66,nearby_and_similar_age,两人居住区域相近且处于相似生活阶段，平时保持朋友往来。
REL0040148,P05727,P07212,friend,false,0.84,existing_contact,两人在既有的工作、居住或社会往来中逐渐成为朋友。
REL0040149,P05727,P07283,friend,false,0.45,existing_contact,两人在既有的工作、居住或社会往来中逐渐成为朋友。
REL0040150,P05727,P07690,friend,false,0.48,similar_work_and_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040151,P05727,P08516,friend,false,0.47,similar_work_and_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040152,P05727,P08851,friend,false,0.87,nearby_and_similar_age,两人居住区域相近且处于相似生活阶段，平时保持朋友往来。
REL0040153,P05727,P08987,friend,false,0.56,existing_contact,两人在既有的工作、居住或社会往来中逐渐成为朋友。
REL0040154,P05727,P09030,friend,false,0.68,similar_work_and_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040155,P05727,P09521,friend,false,0.63,similar_work_and_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040156,P05727,P09635,friend,false,0.66,existing_contact,两人在既有的工作、居住或社会往来中逐渐成为朋友。
REL0040157,P05728,P06262,friend,false,0.54,similar_work_and_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040158,P05728,P06981,friend,false,0.46,similar_work_and_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040159,P05728,P07783,friend,false,0.55,existing_contact,两人在既有的工作、居住或社会往来中逐渐成为朋友。
REL0040160,P05728,P08775,friend,false,0.85,similar_work_and_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040161,P05728,P09378,friend,false,0.90,similar_work_and_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040162,P05729,P06493,friend,false,0.52,nearby_and_similar_age,两人居住区域相近且处于相似生活阶段，平时保持朋友往来。
REL0040163,P05729,P08189,friend,false,0.55,nearby_and_similar_age,两人居住区域相近且处于相似生活阶段，平时保持朋友往来。
REL0040164,P05729,P09573,friend,false,0.85,similar_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040165,P05730,P05854,friend,false,0.60,nearby_and_similar_age,两人居住区域相近且处于相似生活阶段，平时保持朋友往来。
REL0040166,P05730,P05960,friend,false,0.90,similar_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040167,P05730,P08115,friend,false,0.90,similar_work_and_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040168,P05730,P09322,friend,false,0.87,existing_contact,两人在既有的工作、居住或社会往来中逐渐成为朋友。
REL0040169,P05731,P06287,friend,false,0.72,similar_work_and_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040170,P05731,P06844,friend,false,0.82,nearby_and_similar_age,两人居住区域相近且处于相似生活阶段，平时保持朋友往来。
REL0040171,P05731,P07771,friend,false,0.54,similar_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040172,P05731,P07814,friend,false,0.62,similar_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040173,P05731,P08888,friend,false,0.43,similar_work_and_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040174,P05731,P09163,friend,false,0.78,nearby_and_similar_age,两人居住区域相近且处于相似生活阶段，平时保持朋友往来。
REL0040175,P05732,P05812,friend,false,0.48,nearby_and_similar_age,两人居住区域相近且处于相似生活阶段，平时保持朋友往来。
REL0040176,P05732,P09175,friend,false,0.62,nearby_and_similar_age,两人居住区域相近且处于相似生活阶段，平时保持朋友往来。
REL0040177,P05732,P09920,friend,false,0.58,nearby_and_similar_age,两人居住区域相近且处于相似生活阶段，平时保持朋友往来。
REL0040178,P05733,P06460,friend,false,0.55,existing_contact,两人在既有的工作、居住或社会往来中逐渐成为朋友。
REL0040179,P05733,P09751,friend,false,0.70,similar_work_and_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040180,P05734,P06198,friend,false,0.78,nearby_and_similar_age,两人居住区域相近且处于相似生活阶段，平时保持朋友往来。
REL0040181,P05734,P06724,friend,false,0.52,similar_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040182,P05734,P07925,friend,false,0.75,nearby_and_similar_age,两人居住区域相近且处于相似生活阶段，平时保持朋友往来。
REL0040183,P05735,P06332,friend,false,0.61,similar_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040184,P05735,P06347,friend,false,0.64,similar_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040185,P05735,P06942,friend,false,0.61,similar_work_and_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040186,P05736,P06477,friend,false,0.85,nearby_and_similar_age,两人居住区域相近且处于相似生活阶段，平时保持朋友往来。
REL0040187,P05736,P08568,friend,false,0.88,nearby_and_similar_age,两人居住区域相近且处于相似生活阶段，平时保持朋友往来。
REL0040188,P05736,P08932,friend,false,0.68,similar_work_and_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040189,P05736,P09552,friend,false,0.90,similar_work_and_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040190,P05736,P09585,friend,false,0.66,nearby_and_similar_age,两人居住区域相近且处于相似生活阶段，平时保持朋友往来。
REL0040191,P05737,P07697,friend,false,0.80,similar_work_and_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040192,P05737,P08723,friend,false,0.54,similar_work_and_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040193,P05737,P09494,friend,false,0.80,similar_work_and_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040194,P05738,P07835,friend,false,0.89,similar_work_and_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040195,P05738,P09171,friend,false,0.87,similar_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040196,P05738,P09229,friend,false,0.75,similar_work_and_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040197,P05739,P09076,friend,false,0.86,similar_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040198,P05739,P09292,friend,false,0.91,existing_contact,两人在既有的工作、居住或社会往来中逐渐成为朋友。
REL0040199,P05739,P09716,friend,false,0.66,nearby_and_similar_age,两人居住区域相近且处于相似生活阶段，平时保持朋友往来。
REL0040200,P05740,P06376,friend,false,0.67,existing_contact,两人在既有的工作、居住或社会往来中逐渐成为朋友。
REL0040201,P05740,P07271,friend,false,0.56,nearby_and_similar_age,两人居住区域相近且处于相似生活阶段，平时保持朋友往来。
REL0040202,P05741,P06750,friend,false,0.43,nearby_and_similar_age,两人居住区域相近且处于相似生活阶段，平时保持朋友往来。
REL0040203,P05741,P07775,friend,false,0.73,nearby_and_similar_age,两人居住区域相近且处于相似生活阶段，平时保持朋友往来。
REL0040204,P05741,P07830,friend,false,0.85,nearby_and_similar_age,两人居住区域相近且处于相似生活阶段，平时保持朋友往来。
REL0040205,P05742,P08666,friend,false,0.81,similar_work_and_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040206,P05742,P08966,friend,false,0.76,nearby_and_similar_age,两人居住区域相近且处于相似生活阶段，平时保持朋友往来。
REL0040207,P05742,P09157,friend,false,0.70,similar_work_and_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040208,P05742,P09378,friend,false,0.67,nearby_and_similar_age,两人居住区域相近且处于相似生活阶段，平时保持朋友往来。
REL0040209,P05743,P08703,friend,false,0.44,similar_work_and_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040210,P05744,P06201,friend,false,0.67,similar_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040211,P05744,P07552,friend,false,0.55,nearby_and_similar_age,两人居住区域相近且处于相似生活阶段，平时保持朋友往来。
REL0040212,P05744,P07922,friend,false,0.67,similar_work_and_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040213,P05744,P08976,friend,false,0.62,similar_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040214,P05746,P06168,friend,false,0.43,existing_contact,两人在既有的工作、居住或社会往来中逐渐成为朋友。
REL0040215,P05746,P06943,friend,false,0.59,nearby_and_similar_age,两人居住区域相近且处于相似生活阶段，平时保持朋友往来。
REL0040216,P05746,P06974,friend,false,0.47,similar_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040217,P05746,P09897,friend,false,0.61,nearby_and_similar_age,两人居住区域相近且处于相似生活阶段，平时保持朋友往来。
REL0040218,P05747,P07590,friend,false,0.63,nearby_and_similar_age,两人居住区域相近且处于相似生活阶段，平时保持朋友往来。
REL0040219,P05747,P07609,friend,false,0.82,similar_work_and_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040220,P05747,P09550,friend,false,0.87,similar_work_and_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040221,P05748,P05978,friend,false,0.81,similar_work_and_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040222,P05748,P07457,friend,false,0.76,nearby_and_similar_age,两人居住区域相近且处于相似生活阶段，平时保持朋友往来。
REL0040223,P05748,P08056,friend,false,0.45,similar_work_and_age,两人年龄或职业背景相近，通过共同活动建立了朋友关系。
REL0040224,P05748,P08989,friend,false,0.63,nearby_and_similar_age,两人居住区域相近且处于相似生活阶段，平时保持朋友往来。
